cid,time,compile,vmlinux,GZIP-bzImage,GZIP-vmlinux,GZIP,BZIP2-bzImage,BZIP2-vmlinux,BZIP2,LZMA-bzImage,LZMA-vmlinux,LZMA,XZ-bzImage,XZ-vmlinux,XZ,LZO-bzImage,LZO-vmlinux,LZO,LZ4-bzImage,LZ4-vmlinux,LZ4
55377,209.06,True,18311552,3006416,5092816,2859938,7061456,9147304,2796461,2494416,4580304,2359330,2383824,4470136,2236680,3305424,5391224,3171860,3518416,5604528,3370334
55376,253.686,True,27484056,7811536,9897080,7664063,11682256,13767248,7418646,6402512,8487536,6268953,6050256,8135712,5907008,8548816,10633752,8416421,9089488,11174744,8945936
55375,265.586,True,36756944,6520784,8607184,6373170,10379216,12465064,6115933,5406672,7492560,5272758,4480976,6567288,4335572,7126992,9212792,6991764,7585744,9671856,7436849
55374,294.944,True,54666440,10117584,12204920,9905749,14262736,16349520,9932609,8184272,10271088,7985397,6734288,8821536,6525968,11321808,13408536,11121848,12198352,14285400,11985258
55373,385.29,True,74990520,9084880,11172680,8882043,13103056,15190304,8785610,7143376,9230656,6953651,6180816,8268528,5979624,10448848,12536040,10260986,11407312,13494824,11206396
55372,320.765,True,31778016,3593168,5678544,3446110,7599056,9683880,3333271,2954192,5039056,2816876,2806736,4892024,2658272,3998672,6083448,3864188,4240336,6325424,4091459
55371,279.177,True,47866112,12362704,14448080,12212907,15967184,18052008,11700510,10142672,12227536,10005178,8156112,10241400,8009240,13403088,15487864,13267499,14267344,16352432,14118108
55370,418.581,True,153476800,15173072,17257592,15027015,18339280,20423248,14075960,11949520,14033520,11812807,10446288,12530720,10303212,16655824,18739736,16522785,17810896,19895128,17664121
55369,237.042,True,65485456,12935632,15021176,12788587,15962576,18047568,11697019,9687504,11772528,9554163,8712656,10798112,8568264,14369232,16454168,14235569,15172048,17257304,15028675
55368,443.559,True,161746824,32576976,34661840,32427014,34874832,36959144,30609338,24610256,26694608,24471311,23709136,25793912,23561256,36439504,38523768,36303321,39990736,42075312,39842086
55367,175.632,True,18086256,4080592,6165624,3934166,8094672,10179152,3833077,3376080,5460592,3240367,3204048,5288992,3060512,4469712,6554136,4336331,4760528,6845272,4613289
55366,730.55,True,46005816,13022672,15107192,12877532,16328144,18412112,12063531,10384848,12468848,10247350,8902096,10986528,8757416,14194128,16278040,14059635,15132112,17216344,14985766
55365,238.466,True,43138144,10773968,12858488,10626429,14788048,16872016,10523492,8504784,10588784,8368509,8246736,10331168,8101072,11961808,14045720,11826982,12912080,14996312,12765027
55364,421.749,True,40325464,7140816,9225688,6993179,11085264,13169576,6817233,5801424,7885776,5662635,4818384,6903160,4673032,7902672,9986936,7768451,8455632,10540208,8308432
55363,305.081,True,27882800,7029712,9114744,6884529,11084752,13169232,6821583,5608400,7692912,5473672,4899792,6984736,4756268,7771088,9855512,7638574,8418256,10503000,8270045
55362,198.406,True,21907760,6472656,8557688,6328075,10372048,12456528,6108653,5313488,7398000,5177810,5039056,7124000,4894184,7046096,9130520,6913150,7492560,9577304,7346659
55361,322.525,True,26656504,4662544,6751376,4430214,8893712,10981992,4543596,3781904,5870216,3562385,3564816,5653560,3336292,5362960,7451184,5142144,5866768,7955312,5635743
55360,378.312,True,63210680,7077328,9164240,6931054,10862032,12948392,6596598,5750224,7836624,5615970,4505040,6591864,4360140,7736784,9823096,7601881,8281552,10368176,8135552
55359,452.52,True,29180968,7537616,9622992,7388706,11404240,13489064,7139304,6120400,8205264,5983990,5768144,7853432,5623656,8278992,10363768,8144944,8840144,10925232,8690750
55358,292.264,True,260500536,12792592,14880304,12626865,16950032,19037192,12664820,10203920,12291112,10046090,8921872,11009496,8756920,14185232,16272336,14031514,15401744,17489168,15236218
55357,496.786,True,24985000,5092816,7177680,4942589,9012688,11097000,4745922,4203984,6288336,4065523,4011472,6096248,3865304,5567952,7652216,5432063,5903824,7988400,5754065
55356,245.61,True,25386672,4249040,6333904,4101533,8218064,10302376,3953446,3503568,5587920,3365671,3323344,5408120,3174716,4646352,6730616,4512446,4945360,7029936,4796967
55355,372.241,True,43560872,7013840,9099984,6800241,11171280,13256872,6840000,5613008,7698640,5410638,4441552,6527608,4232716,8025552,10111096,7828378,8762832,10848688,8552917
55354,208.154,True,41814432,7561680,9647224,7417589,11444688,13529680,7184034,6173136,8258160,6040520,5755344,7840800,5610360,8315344,10400280,8184917,8888784,10974040,8744664
55353,547.989,True,23229128,4445456,6534400,4223440,8606992,10695384,4264346,3724560,5812992,3511357,3167504,5256360,2944720,4936976,7025320,4725839,5322000,7410656,5099130
55352,495.668,True,69879456,19947472,22033872,19801957,23334864,25420712,19072199,16072656,18158544,15937557,15187920,17274232,15043356,21819344,23905144,21685434,23228368,25314480,23081872
55351,356.636,True,37000560,6128080,8213976,5980343,10093008,12178344,5828951,5009872,7095248,4871693,4186576,6272376,4038760,6779344,8864632,6645199,7258576,9344176,7110767
55350,123.644,True,25353944,6116816,8201336,5971866,9917904,12001872,5652538,4937168,7021168,4801571,4339152,6423584,4194648,6690256,8774168,6556929,7116240,9200472,6971606
55349,305.235,True,27882784,7029712,9114744,6883093,11084752,13169232,6821242,5608400,7692912,5473400,4895696,6980640,4751012,7771088,9855512,7635827,8414160,10498904,8267781
55348,372.093,True,55162760,12522448,14607480,12377866,16163792,18248272,11898566,10134480,12218992,9997370,9393104,11478048,9249400,13689808,15774232,13557130,14566352,16651096,14420959
55347,192.558,True,26076536,6288336,8373368,6143690,10187728,12272208,5923473,5051344,7135856,4915789,4731856,6816800,4586964,6976464,9060888,6842582,7484368,9569112,7339262
55346,200.885,True,36891920,7696336,9782736,7551542,11530192,13616040,7265516,6348752,8434640,6213487,5988304,8074616,5842264,8392656,10478456,8259457,8908752,10994864,8763653
55345,498.325,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
55344,251.928,True,125235848,6660048,8746456,6514448,10731472,12817320,6468536,5324752,7410640,5190719,4653008,6739320,4507908,7356368,9442168,7221527,7991248,10077360,7843566
55343,227.441,True,38867584,10671568,12756432,10522769,14214608,16298920,9950435,8328656,10413008,8189350,6972880,9057656,6828296,11728336,13812600,11592563,12559824,14644400,12413299
55342,298.602,True,67741056,7381968,9467000,7237291,11379664,13464144,7115300,5829584,7914096,5695608,5628880,7713824,5482500,8184784,10269208,8052783,8848336,10933080,8702776
55341,181.725,True,23620568,5911504,7996536,5767243,9831376,11915856,5569574,4875216,6959728,4740749,4604880,6689824,4460848,6439888,8524312,6308860,6845392,8930136,6701238
55340,376.778,True,52784016,12764208,14850952,12600447,16258096,18344288,11976255,10122288,12208512,9968632,9573424,11660080,9409972,14111792,16197928,13958255,15049776,17136232,14884600
55339,320.833,True,60180632,13062096,15149776,12851182,17129424,19216552,12802728,10506192,12593360,10307232,9846736,11934328,9637776,14733264,16820344,14537485,15900624,17988016,15692028
55338,868.584,True,52512240,7197648,9283024,7049958,10990544,13075368,6723380,5780432,7865296,5642469,5338064,7423352,5190888,7844816,9929592,7710761,8340432,10425520,8190413
55337,424.991,True,31415336,8578000,10663376,8429825,12149712,14234536,7885639,6923216,9008080,6786956,5948368,8033656,5802124,9380816,11465592,9246192,9999312,12084400,9849458
55336,263.757,True,566690232,8606672,10693496,8396557,12723152,14809424,8394636,7062480,9148784,6861232,6697936,8784672,6486912,9634768,11720984,9437801,10359760,12446296,10149456
55335,311.179,True,131951664,5870032,7955920,5721523,9920976,12006312,5656982,4653520,6738896,4515159,4530640,6616440,4385788,6521296,8606584,6387340,7053776,9139376,6908409
55334,474.121,True,55312600,18007504,20092368,17860555,21485008,23569320,17219812,14566864,16651216,14428754,12723664,14808440,12576200,19625424,21709688,19490447,20932048,23016624,20783973
55333,283.451,True,221567264,17448912,19536592,17237312,22114256,24201384,17786341,12955600,15042768,12755266,11800528,13888120,11592528,21213136,23300216,21014767,23793616,25881008,23583173
55332,312.97,True,25254864,5628880,7714256,5479540,9503696,11588520,5238413,4486096,6570960,4347874,4269008,6354296,4121620,6243280,8328056,6106854,6689744,8774832,6541330
55331,295.443,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
55330,346.898,True,35919128,6440400,8526664,6236492,10565072,12650784,6243771,5133776,7219520,4940585,4478416,6564592,4276532,7374288,9459944,7185166,8037840,10123816,7834564
55329,295.822,True,81136672,12137424,14224040,11935628,16298960,18385024,11978928,8938448,11024544,8746765,7836624,9923152,7637600,14848976,16934984,14659435,16540624,18626952,16340235
55328,483.844,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
55327,290.504,True,24223688,6664144,8750544,6517249,10530768,12616616,6266670,5439440,7525328,5302897,4354000,6440312,4210088,7282640,9368440,7149773,7794640,9880752,7648783
55326,325.1,True,34420496,10737104,12821968,10590133,14353872,16438184,10087246,8828368,10912720,8692671,8365520,10450296,8218148,11670992,13755256,11534527,12346832,14431408,12196536
55325,434.045,True,427348576,11236816,13321336,11091505,14992848,17076816,10726459,9168336,11252336,9031367,8545744,10630176,8399980,12355024,14438936,12218759,13141456,15225688,12994035
55324,265.851,True,38813872,8877008,10962392,8729818,12854224,14939048,8589007,7029712,9114576,6891990,6161360,8246648,6015168,9839568,11924344,9704131,10666960,12752048,10517933
55323,522.933,True,134782144,13358640,15446664,13131180,17880624,19968096,13534030,10495536,12583040,10278660,9176624,11264560,8946928,15369776,17457192,15153569,16987696,19075432,16759102
55322,431.506,True,55225064,15741392,17827280,15595240,19386832,21472168,15119723,12550608,14635984,12412722,11805136,13890936,11658372,17359312,19444600,17222487,18543056,20628656,18397145
55321,254.206,True,19514496,6194128,8279504,6047739,10171344,12256168,5906243,5108688,7193552,4969934,4264912,6350200,4120460,6779856,8864632,6643101,7242704,9327792,7093580
55320,385.639,True,237124944,17253328,19340104,17049590,21627856,23714080,17308779,13190096,15276352,12997256,12121040,14207728,11920448,20599760,22685928,20412303,22676432,24762920,22472888
55319,190.935,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
55318,526.426,True,30984008,5944272,8029648,5797170,9835472,11920296,5568383,4899792,6984656,4762619,4625360,6710648,4477980,6480848,8565624,6346358,6878160,8963248,6731429
55317,547.789,True,242752072,33920464,36006728,33717369,39724496,41810208,35404030,25130448,27216192,24937634,24311248,26397424,24110192,40093136,42178792,39901476,44774864,46860840,44570610
55316,412.152,True,169897672,8406288,10495112,8172525,12453136,14541416,8103110,6591760,8680072,6368500,5756176,7844920,5526888,9712912,11801136,9494705,10618128,12706672,10385890
55315,215.775,True,13873752,3515344,5600720,3366658,7521232,9606056,3254791,2954192,5039056,2818183,2843600,4928888,2696652,3806160,5890936,3671143,4031440,6116528,3885739
55314,493.65,True,233618448,13595600,15680632,13451355,16237520,18322000,11972534,10073040,12157552,9939389,9016272,11101216,8871856,15467472,17551896,15333590,16765904,18850648,16622348
55313,364.149,True,20397312,6058960,8144336,5909604,10056656,12141480,5791698,5059536,7144400,4923184,4457424,6542712,4312196,6554576,8639352,6420740,7025616,9110704,6877585
55312,268.108,True,36005160,9900496,11986392,9752543,13767120,15852456,9502831,8053200,10138576,7915680,7479760,9565560,7332992,10899920,12985208,10763627,11641296,13726896,11493562
55311,219.341,True,48242544,4476880,6562936,4334085,8523728,10609232,4263222,3653584,5739120,3521447,3035088,5121056,2891504,4898768,6984216,4768979,5238736,7324504,5093628
55310,295.139,True,170449248,8369104,10454480,8223127,12366800,14451624,8099898,6632400,8717264,6495547,6427600,8512888,6282640,9286608,11371384,9151124,10085328,12170416,9938447
55309,597.398,True,84719344,10270160,12356432,10065451,14304720,16390432,9984188,8062416,10148160,7870765,6927824,9014000,6726872,11863504,13949160,11674835,13002192,15088168,12798473
55308,239.186,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
55307,515.212,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
55306,188.893,True,395118336,4841424,6929272,4630670,8982480,11069776,4655023,3973072,6060400,3770836,3772368,5860128,3562068,5464016,7551256,5264269,5894096,7981656,5682281
55305,166.947,True,27701488,6553552,8639952,6408133,10502096,8393640,6235112,5304272,7390160,5169152,4452304,6538616,4304540,7180240,9266040,7045321,7647184,9733296,7500327
55304,290.953,True,43409896,13575632,15660496,13426246,16713168,18797480,12447448,10827216,12911568,10689292,9352656,11437432,9206668,14824912,16909176,14689422,15791568,17876144,15642175
55303,215.196,True,15880600,3866576,5952976,3720549,7827408,9913256,3561528,3203024,5288912,3068676,3059664,5145976,2915924,4198352,6284152,4065620,4448208,6534320,4299487
55302,380.827,True,237060472,17249232,19336008,17046214,21627856,23714080,17309384,13140944,15227200,12948358,12133328,14220016,11932616,20599760,22685928,20409844,22668240,24754728,22467697
55301,574.769,True,103503704,9257936,11343320,9109571,13026256,15111080,8760929,7549904,9634768,7411309,7029712,9115000,6881732,10146768,12231544,10011606,10814416,12899504,10667131
55300,490.201,True,390642832,34059216,36145872,33848509,39560144,41646248,35233238,24605648,26691792,24404383,23552976,25639544,23344980,41944016,44030072,41744068,47567824,49654192,47357071
55299,339.707,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
55298,253.488,True,137200256,14131664,16218952,13929123,18411984,20498720,14092828,10682832,12769600,10491986,9327056,11414256,9127144,17068496,19155176,16878747,19010000,21097000,18807691
55297,435.888,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
55296,319.232,True,54873920,16421840,18507216,16275181,20472784,22557608,16205938,13013968,15098832,12874950,11568080,13653368,11421360,18187216,20271992,18050072,19674064,21759152,19527455
55295,400.925,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
55294,366.465,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
55293,175.103,True,53787536,9737168,11823944,9533798,13693904,15780128,9372166,7820240,9906496,7630176,6063056,8149744,5860932,10965968,13052136,10776663,11867088,13953576,11664358
55292,392.636,True,29177280,8754640,10839512,8607683,12830160,14914472,8562061,7038416,9122768,6898587,6157776,8242552,6010020,9631184,11715448,9493753,10434000,12518576,10284656
55291,148.548,True,23923376,5563344,7648728,5413862,9565136,11649960,5298681,4539344,6624208,4401215,4207568,6292856,4062608,6116304,8201080,5981329,6534096,8619184,6384670
55290,303.801,True,41934848,10813392,12899448,10669045,14606288,16691792,10344467,8585168,10670704,8450301,8064976,10150944,7920548,11947984,14033432,11815044,12742608,14828376,12598232
55289,306.021,True,93185520,16623056,18709160,16423207,20633040,22718592,16312437,12830160,14915744,12638159,11208144,13294160,11007764,19469776,21555272,19280887,21444048,23529864,21244759
55288,431.431,True,64501920,13477328,15562192,13329849,16422352,18506664,12154496,10020304,12104656,9884225,8992208,11076984,8846360,14988752,17073016,14851590,15885776,17970352,15736533
55287,246.834,True,32428936,8872400,10957944,8728976,12784080,14869072,8522699,7217616,9302640,7082393,6762960,8848416,6621460,9744848,11829784,9612283,10404304,12489560,10257100
55286,371.272,True,71648280,8384464,10472264,8183498,12562384,14649632,8242924,6717392,8804672,6526235,5455824,7543536,5254580,9506768,11593960,9316765,10375120,12462632,10172890
55285,133.353,True,20053080,4576208,6661240,4429218,8512464,10596944,4248762,3785680,5870192,3649427,3605456,5690400,3460696,4989904,7074328,4855066,5293008,7377752,5148361
55284,271.443,True,33705192,10919888,13006296,10775011,14831568,16917416,10568208,8904656,10990544,8768310,7233488,9319800,7089232,11956176,14041976,11823796,12787664,14873776,12642589
55283,302.68,True,51879920,15917008,18003408,15771529,19111888,21197736,14847097,12820432,14906320,12685619,10317776,12404088,10172624,17313744,19399544,17177312,18485200,20571312,18340304
55282,452.469,True,33200440,6042576,8129400,5831988,10060752,12147024,5732048,4940752,7027056,4738623,4682704,6769440,4471452,6788048,8874264,6589021,7308240,9394776,7097391
55281,412.344,True,142031040,20014544,22100648,19812454,23946704,26032256,19628010,15541712,17627296,15351198,13878736,15964752,13677508,23152080,25237576,22962024,25314768,27400584,25110967
55280,264.329,True,38502936,10388944,12473808,10239510,14022096,16106408,9757590,8373712,10458064,8237361,7939536,10024312,7794052,11392464,13476728,11257931,12158416,14242992,12009479
55279,394.193,True,105928584,25535952,27620472,25388846,27391440,29475408,23127513,19109328,21193328,18974571,18589136,20673568,18443800,28542416,30626328,28407051,30299600,32383832,30151508
55278,152.323,True,29673768,5133264,7219880,4933918,9241552,11327616,4924247,4199376,6285472,4007883,3982288,6068816,3780936,5805008,7891016,5617951,6259664,8345992,6060383
55277,374.662,True,422636824,6435792,8522616,6224622,10564560,12650832,6234571,5252048,7338352,5051274,4948944,7035680,4739812,7234512,9320728,7037280,7779280,9865816,7566653
55276,536.352,True,454918136,28217808,30303360,28069800,31834576,33919568,27568827,21533136,23618160,21397270,20394448,22479904,20251492,31547856,33632792,31412572,34451920,36537176,34307426
55275,248.985,True,45462160,13366224,15451600,13216804,17236944,19321768,12971260,10617808,12702672,10481049,10318800,12404088,10173620,14767056,16851832,14631719,15979472,18064560,15831391
55274,305.258,True,21976856,4272080,6358480,4125379,8261584,10347432,3995750,3518416,5604304,3383887,3342288,5428600,3196872,4677584,6763384,4543389,4968400,7054512,4819187
55273,248.743,True,55323712,5542864,7628240,5393802,9397200,11482024,5132593,4441040,6525904,4305518,3818448,5903736,3670092,6083536,8168312,5948404,6517712,8602800,6370073
55272,509.171,True,87224480,25859024,27944400,25710656,29918160,32002984,25652246,19903440,21988304,19764481,19444688,21529976,19299308,28656592,30741368,28520840,31232976,33318064,31085855
55271,408.467,True,21826072,4261328,6347640,4047558,8472016,10557776,4141738,3524048,5609840,3322125,3364304,5450528,3154776,4789712,6875416,4590358,5178832,7264856,4967936
55270,299.415,True,57271224,12965328,15049848,12819092,16156112,18240080,11892156,10085840,12169840,9949672,9221584,11306016,9077168,14259664,16343576,14124748,15095248,17179480,14949768
55269,413.221,True,25435616,6108624,8193144,5962011,9905616,11989584,5640643,4904400,6988400,4768245,4191696,6276128,4046576,6698448,8782360,6562992,7173584,9257816,7028813
